"NFactura","Fecha","IDProducto","Cantidad"
"564039",40777.5277777778,"22553-12",12
"564039",40777.5277777778,"22898-8",8
"564039",40777.5277777778,"22534-24",24
"564039",40777.5277777778,"22537-24",24
"564039",40777.5277777778,"23196-12",12
"564039",40777.5277777778,"23202-10",10
"564039",40777.5277777778,"21039-6",6
"564039",40777.5277777778,"22492-36",36
"564039",40777.5277777778,"21731-12",12
"564039",40777.5277777778,"23237-6",6
"564039",40777.5277777778,"23244-6",6
"564039",40777.5277777778,"23239-6",6
"564039",40777.5277777778,"23308-24",24
"564079",40777.6631944444,"20977-32",32
"564079",40777.6631944444,"21928-10",10
"564079",40777.6631944444,"22411-10",10
"564079",40777.6631944444,"22557-12",12
"564079",40777.6631944444,"22077-12",12
"564079",40777.6631944444,"22743-6",6
"564079",40777.6631944444,"23206-10",10
"564079",40777.6631944444,"23207-10",10
"564079",40777.6631944444,"23247-6",6
"564079",40777.6631944444,"23344-10",10
"564079",40777.6631944444,"22556-12",12
"564079",40777.6631944444,"22631-12",12
"564079",40777.6631944444,"23255-4",4
"564079",40777.6631944444,"20796-12",12
"564079",40777.6631944444,"22692-2",2
"564079",40777.6631944444,"22381-5",5
"564079",40777.6631944444,"22386-10",10
"564079",40777.6631944444,"22423-1",1
"564079",40777.6631944444,"84692-25",25
"564079",40777.6631944444,"20665-6",6
"564079",40777.6631944444,"20979-16",16
"564079",40777.6631944444,"22379-5",5
"564079",40777.6631944444,"22352-6",6
"564079",40777.6631944444,"22378-5",5
"564079",40777.6631944444,"22507-4",4
"564079",40777.6631944444,"22667-6",6
"564079",40777.6631944444,"23254-4",4
"564079",40777.6631944444,"85099B-10",10
"564079",40777.6631944444,"21558-6",6
"564079",40777.6631944444,"21930-10",10
"564079",40777.6631944444,"22327-6",6
"564079",40777.6631944444,"22553-12",12
"564079",40777.6631944444,"22380-5",5
"564079",40777.6631944444,"22385-10",10
"564079",40777.6631944444,"20726-10",10
"C564104",40778.4430555556,"23199--10",-10
"C564104",40778.4430555556,"90070--3",-3
"564140",40778.4909722222,"23346-12",12
"564140",40778.4909722222,"22705-25",25
"564140",40778.4909722222,"23206-10",10
"564140",40778.4909722222,"23204-10",10
"564140",40778.4909722222,"23292-8",8
"564140",40778.4909722222,"22629-12",12
"564140",40778.4909722222,"22029-12",12
"564140",40778.4909722222,"22418-24",24
"564140",40778.4909722222,"22544-24",24
"564140",40778.4909722222,"22964-6",6
"564140",40778.4909722222,"23192-12",12
"564140",40778.4909722222,"23190-12",12
"564140",40778.4909722222,"23290-8",8
"564140",40778.4909722222,"22326-12",12
"564140",40778.4909722222,"20749-2",2
"564140",40778.4909722222,"20750-2",2
"564140",40778.4909722222,"21509-12",12
"564140",40778.4909722222,"22037-12",12
"564140",40778.4909722222,"22706-25",25
"564140",40778.4909722222,"22077-12",12
"564140",40778.4909722222,"21208-12",12
"564140",40778.4909722222,"21209-12",12
"564140",40778.4909722222,"21194-12",12
"564140",40778.4909722222,"21650-24",24
"564140",40778.4909722222,"21680-12",12
"564140",40778.4909722222,"21883-12",12
"564140",40778.4909722222,"22637-4",4
"564140",40778.4909722222,"21116-3",3
"564140",40778.4909722222,"84006-12",12
"564140",40778.4909722222,"22729-4",4
"C564142",40778.4923611111,"79191C--1",-1
"C564142",40778.4923611111,"22244--1",-1
"C564142",40778.4923611111,"21155--1",-1
"564216",40779.3909722222,"21122-24",24
"564216",40779.3909722222,"21121-24",24
"564216",40779.3909722222,"21124-24",24
"564216",40779.3909722222,"22908-12",12
"564216",40779.3909722222,"22613-12",12
"564216",40779.3909722222,"22734-6",6
"564216",40779.3909722222,"85049E-12",12
"564216",40779.3909722222,"21194-12",12
"564216",40779.3909722222,"21208-12",12
"564216",40779.3909722222,"22848-1",1
"564216",40779.3909722222,"22077-12",12
"564216",40779.3909722222,"21086-12",12
"564216",40779.3909722222,"21094-12",12
"564216",40779.3909722222,"21210-12",12
"564216",40779.3909722222,"23297-16",16
"564216",40779.3909722222,"21988-12",12
"564216",40779.3909722222,"21989-12",12
"564216",40779.3909722222,"21987-12",12
"564216",40779.3909722222,"23293-8",8
"564216",40779.3909722222,"23295-8",8
"564216",40779.3909722222,"23296-8",8
"564216",40779.3909722222,"22955-6",6
"564216",40779.3909722222,"22956-6",6
"564309",40779.5270833333,"23189-6",6
"564309",40779.5270833333,"23294-16",16
"564309",40779.5270833333,"23293-16",16
"564309",40779.5270833333,"23295-16",16
"564309",40779.5270833333,"23297-16",16
"564328",40779.5708333333,"20719-20",20
"564328",40779.5708333333,"23204-10",10
"564328",40779.5708333333,"20712-10",10
"564328",40779.5708333333,"20713-10",10
"564328",40779.5708333333,"23200-10",10
"564328",40779.5708333333,"23202-10",10
"564328",40779.5708333333,"22326-12",12
"564328",40779.5708333333,"22328-6",6
"564328",40779.5708333333,"22631-12",12
"564328",40779.5708333333,"22505-4",4
"564328",40779.5708333333,"22176-6",6
"564328",40779.5708333333,"22898-8",8
"564328",40779.5708333333,"23108-2",2
"564328",40779.5708333333,"22779-4",4
"564328",40779.5708333333,"21121-24",24
"564328",40779.5708333333,"22331-8",8
"564328",40779.5708333333,"22244-12",12
"564328",40779.5708333333,"21244-8",8
"564329",40779.5798611111,"21232-24",24
"564329",40779.5798611111,"23180-4",4
"564329",40779.5798611111,"21843-1",1
"564337",40779.6111111111,"22326-24",24
"564337",40779.6111111111,"22328-6",6
"564337",40779.6111111111,"16259-108",108
"564337",40779.6111111111,"22610-36",36
"564337",40779.6111111111,"23298-3",3
"564337",40779.6111111111,"22966-12",12
"564337",40779.6111111111,"10125-20",20
"564337",40779.6111111111,"16011-48",48
"564337",40779.6111111111,"16237-30",30
"564337",40779.6111111111,"16238-28",28
"564337",40779.6111111111,"20992-48",48
"564337",40779.6111111111,"84859C-12",12
"564338",40779.6118055556,"21559-6",6
"564360",40779.6756944444,"23155-12",12
"564360",40779.6756944444,"23159-12",12
"564360",40779.6756944444,"23189-12",12
"564360",40779.6756944444,"23294-16",16
"564360",40779.6756944444,"23293-16",16
"564360",40779.6756944444,"23295-16",16
"564360",40779.6756944444,"23297-16",16
"564360",40779.6756944444,"22419-48",48
"564360",40779.6756944444,"22741-96",96
"564360",40779.6756944444,"23245-4",4
"564360",40779.6756944444,"23238-6",6
"564360",40779.6756944444,"23236-6",6
"564360",40779.6756944444,"23198-12",12
"564360",40779.6756944444,"23197-12",12
"564360",40779.6756944444,"23241-6",6
"564360",40779.6756944444,"21232-12",12
"564360",40779.6756944444,"22554-12",12
"564360",40779.6756944444,"22077-12",12
"564360",40779.6756944444,"22813-12",12
"564360",40779.6756944444,"23308-24",24
"564360",40779.6756944444,"23309-24",24
"564360",40779.6756944444,"23240-6",6
"564367",40780.3875,"15056P-9",9
"564367",40780.3875,"15056N-9",9
"564367",40780.3875,"15056BL-3",3
"564367",40780.3875,"21683-6",6
"564367",40780.3875,"22139-3",3
"564367",40780.3875,"22492-36",36
"564367",40780.3875,"16014-20",20
"564367",40780.3875,"16016-20",20
"564367",40780.3875,"22427-3",3
"564475",40780.5347222222,"23210-72",72
"564475",40780.5347222222,"23211-72",72
"564475",40780.5347222222,"23212-72",72
"564475",40780.5347222222,"23213-72",72
"564638",40781.5375,"22980-12",12
"564638",40781.5375,"22138-3",3
"564638",40781.5375,"22739-10",10
"564638",40781.5375,"23285-8",8
"564638",40781.5375,"22326-6",6
"564638",40781.5375,"20963-10",10
"564638",40781.5375,"85014B-3",3
"564638",40781.5375,"21739-6",6
"564638",40781.5375,"21125-12",12
"564638",40781.5375,"22452-6",6
"564638",40781.5375,"22080-10",10
"564638",40781.5375,"23293-8",8
"564638",40781.5375,"21976-24",24
"564638",40781.5375,"23247-6",6
"564638",40781.5375,"23286-8",8
"564638",40781.5375,"21981-24",24
"564638",40781.5375,"20983-12",12
"564638",40781.5375,"20981-12",12
"564638",40781.5375,"22737-10",10
"564666",40781.61875,"21578-6",6
"564666",40781.61875,"16169E-25",25
"564666",40781.61875,"22815-12",12
"564666",40781.61875,"84931B-6",6
"564666",40781.61875,"22445-6",6
"564666",40781.61875,"21481-6",6
"564666",40781.61875,"22111-3",3
"564666",40781.61875,"21484-4",4
"564749",40785.34375,"23317-2",2
"564749",40785.34375,"23242-6",6
"564749",40785.34375,"85053-6",6
"564749",40785.34375,"22990-2",2
"564749",40785.34375,"22963-12",12
"564749",40785.34375,"23253-2",2
"564749",40785.34375,"22627-2",2
"564749",40785.34375,"22727-4",4
"564749",40785.34375,"22728-4",4
"564749",40785.34375,"23013-4",4
"564749",40785.34375,"22326-12",12
"564749",40785.34375,"22328-12",12
"564749",40785.34375,"84968F-1",1
"564749",40785.34375,"84968C-1",1
"564749",40785.34375,"84968D-1",1
"564749",40785.34375,"22556-12",12
"564749",40785.34375,"22555-12",12
"564749",40785.34375,"22554-12",12
"564749",40785.34375,"22553-12",12
"564749",40785.34375,"22551-12",12
"564856",40786.3826388889,"23245-4",4
"564856",40786.3826388889,"23287-8",8
"564856",40786.3826388889,"23288-8",8
"564856",40786.3826388889,"20718-10",10
"564856",40786.3826388889,"85099B-10",10
"564856",40786.3826388889,"22377-5",5
"564856",40786.3826388889,"21429-8",8
"564856",40786.3826388889,"20750-10",10
"564856",40786.3826388889,"21706-4",4
"564856",40786.3826388889,"22111-6",6
"564856",40786.3826388889,"35598B-18",18
"564856",40786.3826388889,"35599B-12",12
"564856",40786.3826388889,"21494-24",24
"564856",40786.3826388889,"84347-60",60
"564856",40786.3826388889,"23110-4",4
"564856",40786.3826388889,"84687-4",4
"564856",40786.3826388889,"82486-10",10
"564856",40786.3826388889,"22173-32",32
"564856",40786.3826388889,"20685-10",10
"564856",40786.3826388889,"21523-10",10
"564856",40786.3826388889,"21524-20",20
"564856",40786.3826388889,"48173C-6",6
"564856",40786.3826388889,"48185-4",4
"564856",40786.3826388889,"48188-4",4
"564856",40786.3826388889,"48194-8",8
"564856",40786.3826388889,"23107-8",8
"564856",40786.3826388889,"22431-6",6
"564856",40786.3826388889,"84356-12",12
"564856",40786.3826388889,"22508-4",4
"564856",40786.3826388889,"21672-12",12
"564856",40786.3826388889,"21668-12",12
"564856",40786.3826388889,"22325-3",3
"564856",40786.3826388889,"15044A-6",6
"564856",40786.3826388889,"21164-18",18
"564856",40786.3826388889,"22193-2",2
"564856",40786.3826388889,"22212-18",18
"564856",40786.3826388889,"23146-8",8
"564856",40786.3826388889,"84406B-32",32
"564856",40786.3826388889,"21206-12",12
"564856",40786.3826388889,"21559-6",6
"564856",40786.3826388889,"22329-12",12
"564856",40786.3826388889,"85054-6",6
"564856",40786.3826388889,"23243-8",8
"564856",40786.3826388889,"22199-8",8
"564856",40786.3826388889,"22207-4",4
"564856",40786.3826388889,"22200-4",4
"564856",40786.3826388889,"84050-12",12
"564856",40786.3826388889,"22897-10",10
"564856",40786.3826388889,"22846-3",3
"564856",40786.3826388889,"22378-5",5
"564856",40786.3826388889,"22896-12",12
"564856",40786.3826388889,"23094-3",3
"564856",40786.3826388889,"22625-10",10
"564856",40786.3826388889,"20754-6",6
"564856",40786.3826388889,"21217-3",3
"564856",40786.3826388889,"22840-4",4
"564856",40786.3826388889,"22723-48",48
"564856",40786.3826388889,"21086-12",12
"564856",40786.3826388889,"21094-12",12
"564856",40786.3826388889,"22908-12",12
"564856",40786.3826388889,"21471-18",18
"564856",40786.3826388889,"21467-18",18
"564856",40786.3826388889,"21539-18",18
"564856",40786.3826388889,"84968A-24",24
"564856",40786.3826388889,"84968C-5",5
"564856",40786.3826388889,"84968E-24",24
"564856",40786.3826388889,"84968F-24",24
"564856",40786.3826388889,"20676-16",16
"564856",40786.3826388889,"22304-6",6
"564856",40786.3826388889,"22894-10",10
"564856",40786.3826388889,"84997B-12",12
"564856",40786.3826388889,"22262-36",36
"564856",40786.3826388889,"21700-12",12
"564856",40786.3826388889,"23154-12",12
"564856",40786.3826388889,"23155-12",12
"564856",40786.3826388889,"23156-12",12
"564856",40786.3826388889,"23159-12",12
"564856",40786.3826388889,"23158-12",12
"564856",40786.3826388889,"20767-36",36
"564856",40786.3826388889,"20772-12",12
"564856",40786.3826388889,"22505-4",4
"564856",40786.3826388889,"22507-12",12
"564856",40786.3826388889,"23235-12",12
"564856",40786.3826388889,"23244-6",6
"564856",40786.3826388889,"23236-6",6
"564856",40786.3826388889,"23240-6",6
"564856",40786.3826388889,"22354-10",10
"564856",40786.3826388889,"47585A-4",4
"564856",40786.3826388889,"22244-96",96
"564856",40786.3826388889,"21155-12",12
"C564913",40786.5270833333,"22998--24",-24
"C564913",40786.5270833333,"84030E--2",-2
"C564913",40786.5270833333,"23174--1",-1
"C564913",40786.5270833333,"22963--2",-2
"C564913",40786.5270833333,"22637--2",-2
"C564913",40786.5270833333,"22960--1",-1
"564972",40786.6458333333,"23189-6",6
"564972",40786.6458333333,"23245-4",4
"564972",40786.6458333333,"23318-6",6
"564972",40786.6458333333,"23319-6",6
"564972",40786.6458333333,"23320-12",12
"564972",40786.6458333333,"23344-10",10
"564972",40786.6458333333,"23353-12",12
"564972",40786.6458333333,"23354-12",12
"564972",40786.6458333333,"23373-10",10
"564972",40786.6458333333,"23374-10",10
"564972",40786.6458333333,"23437-12",12
"564972",40786.6458333333,"23375-10",10
"564972",40786.6458333333,"23433-12",12
"564972",40786.6458333333,"23438-12",12
"564972",40786.6458333333,"23436-12",12
"564972",40786.6458333333,"21311-24",24
"564972",40786.6458333333,"21212-24",24
"564972",40786.6458333333,"22423-16",16
"564972",40786.6458333333,"85099B-10",10
"564972",40786.6458333333,"21931-10",10
"564972",40786.6458333333,"22386-10",10
"564972",40786.6458333333,"23203-10",10
"564972",40786.6458333333,"22580-3",3
"564972",40786.6458333333,"22752-10",10
"564972",40786.6458333333,"22813-12",12
"564972",40786.6458333333,"22652-10",10
"564972",40786.6458333333,"22077-12",12
"564972",40786.6458333333,"85049G-12",12
"564972",40786.6458333333,"85049E-12",12
"564972",40786.6458333333,"23126-4",4
"564972",40786.6458333333,"23174-4",4
"564972",40786.6458333333,"23172-12",12
"564972",40786.6458333333,"23170-12",12
"564972",40786.6458333333,"23171-12",12
"564972",40786.6458333333,"22698-6",6
"564972",40786.6458333333,"22699-6",6
"564972",40786.6458333333,"22697-6",6
"564972",40786.6458333333,"21871-12",12
"564972",40786.6458333333,"23173-2",2
"564972",40786.6458333333,"23084-24",24
"564972",40786.6458333333,"22175-6",6
"564972",40786.6458333333,"22176-6",6
"564972",40786.6458333333,"20977-16",16
"564972",40786.6458333333,"20997-3",3
"564972",40786.6458333333,"22041-6",6
"564972",40786.6458333333,"21484-4",4
"564972",40786.6458333333,"21481-6",6
"564972",40786.6458333333,"23236-6",6
"564972",40786.6458333333,"23198-12",12
"C565085",40787.4027777778,"23079--2",-2
"C565089",40787.4354166667,"22553--12",-12
"C565227",40788.3791666667,"85053--1",-1
"565261",40788.4534722222,"84997D-4",4
"565261",40788.4534722222,"23254-4",4
"565261",40788.4534722222,"23255-4",4
"565261",40788.4534722222,"23256-4",4
"565261",40788.4534722222,"21096-12",12
"565261",40788.4534722222,"22555-12",12
"565261",40788.4534722222,"22569-4",4
"565261",40788.4534722222,"22352-12",12
"565261",40788.4534722222,"22907-12",12
"565261",40788.4534722222,"23307-24",24
"565261",40788.4534722222,"21088-48",48
"565261",40788.4534722222,"22467-12",12
"565261",40788.4534722222,"23293-8",8
"565261",40788.4534722222,"22302-6",6
"565261",40788.4534722222,"21914-12",12
"565261",40788.4534722222,"22908-12",12
"565261",40788.4534722222,"22613-24",24
"565261",40788.4534722222,"22029-12",12
"565261",40788.4534722222,"23207-10",10
"565261",40788.4534722222,"22326-12",12
"565261",40788.4534722222,"21121-24",24
"565261",40788.4534722222,"22331-8",8
"565261",40788.4534722222,"22322-12",12
"565261",40788.4534722222,"22333-8",8
"565261",40788.4534722222,"20682-12",12
"C565284",40788.4798611111,"23245--2",-2
"C565284",40788.4798611111,"23241--1",-1
"C565284",40788.4798611111,"23198--1",-1
"C565284",40788.4798611111,"23197--1",-1
"C565284",40788.4798611111,"21232--1",-1
"C565284",40788.4798611111,"23236--1",-1
"C565284",40788.4798611111,"22423--6",-6
"565416",40790.5,"23290-8",8
"565416",40790.5,"23292-8",8
"565416",40790.5,"23291-8",8
"565416",40790.5,"23289-8",8
"565416",40790.5,"22819-12",12
"565416",40790.5,"22716-12",12
"565416",40790.5,"22029-12",12
"565416",40790.5,"22712-12",12
"565416",40790.5,"47590A-3",3
"565416",40790.5,"47590B-3",3
"565416",40790.5,"22083-6",6
"565416",40790.5,"22085-6",6
"565416",40790.5,"21086-12",12
"565416",40790.5,"21987-12",12
"565416",40790.5,"21988-12",12
"565416",40790.5,"21094-24",24
"565416",40790.5,"21080-12",12
"565416",40790.5,"21989-24",24
"565416",40790.5,"21967-24",24
"565416",40790.5,"21980-24",24
"565416",40790.5,"21986-24",24
"565416",40790.5,"21981-24",24
"565416",40790.5,"22614-24",24
"565416",40790.5,"23080-4",4
"565416",40790.5,"22197-12",12
"565416",40790.5,"22951-24",24
"565416",40790.5,"21212-24",24
"565416",40790.5,"21213-24",24
"565423",40790.5159722222,"21581-6",6
"565423",40790.5159722222,"22055-8",8
"565423",40790.5159722222,"37450-6",6
"565423",40790.5159722222,"21035-6",6
"565423",40790.5159722222,"15036-12",12
"565430",40790.5465277778,"21908-3",3
"565430",40790.5465277778,"21899-3",3
"565430",40790.5465277778,"22637-8",8
"565430",40790.5465277778,"21892-2",2
"565430",40790.5465277778,"22620-2",2
"565430",40790.5465277778,"21890-5",5
"565430",40790.5465277778,"16169E-25",25
"565430",40790.5465277778,"22704-25",25
"565430",40790.5465277778,"16169K-25",25
"565430",40790.5465277778,"23232-25",25
"565430",40790.5465277778,"23547-25",25
"565430",40790.5465277778,"23233-25",25
"565430",40790.5465277778,"21715-2",2
"565430",40790.5465277778,"22673-6",6
"565430",40790.5465277778,"16258A-4",4
"565430",40790.5465277778,"21917-5",5
"565430",40790.5465277778,"22035-12",12
"565430",40790.5465277778,"22371-4",4
"565430",40790.5465277778,"22372-3",3
"565430",40790.5465277778,"22375-1",1
"565430",40790.5465277778,"22375-1",1
"565430",40790.5465277778,"21452-3",3
"565430",40790.5465277778,"22507-1",1
"565430",40790.5465277778,"22893-48",48
"565430",40790.5465277778,"22174-12",12
